"ID","ageFirstCap","season","k","age"
"B4P8027",0,2020,5,2
"B4P8028",0,2016,1,0
"B4P8028",0,2017,2,1
"B4P8028",0,2018,3,2
"B4P8028",0,2019,4,2
"B4P8028",0,2020,5,2
"B4P8029",0,2016,1,0
"B4P8029",0,2017,2,1
"B4P8029",0,2018,3,2
"B4P8029",0,2019,4,2
"B4P8029",0,2020,5,2
"B4P8030",0,2016,1,0
"B4P8030",0,2017,2,1
"B4P8030",0,2018,3,2
"B4P8030",0,2019,4,2
"B4P8030",0,2020,5,2
"B4P8031",0,2016,1,0
"B4P8031",0,2017,2,1
"B4P8031",0,2018,3,2
"B4P8031",0,2019,4,2
"B4P8031",0,2020,5,2
"B4P8032",0,2016,1,0
"B4P8032",0,2017,2,1
"B4P8032",0,2018,3,2
"B4P8032",0,2019,4,2
"B4P8032",0,2020,5,2
"B4P8033",0,2016,1,0
"B4P8033",0,2017,2,1
"B4P8033",0,2018,3,2
"B4P8033",0,2019,4,2
"B4P8033",0,2020,5,2
"B4P8034",0,2016,1,0
"B4P8034",0,2017,2,1
"B4P8034",0,2018,3,2
"B4P8034",0,2019,4,2
"B4P8034",0,2020,5,2
"B4P8035",0,2016,1,0
"B4P8035",0,2017,2,1
"B4P8035",0,2018,3,2
"B4P8035",0,2019,4,2
"B4P8035",0,2020,5,2
"B4P8036",0,2016,1,0
"B4P8036",0,2017,2,1
"B4P8036",0,2018,3,2
"B4P8036",0,2019,4,2
"B4P8036",0,2020,5,2
"B4P8037",0,2016,1,0
"B4P8037",0,2017,2,1
"B4P8037",0,2018,3,2
"B4P8037",0,2019,4,2
"B4P8037",0,2020,5,2
"B4P8038",0,2016,1,0
"B4P8038",0,2017,2,1
"B4P8038",0,2018,3,2
"B4P8038",0,2019,4,2
"B4P8038",0,2020,5,2
"B4P8039",0,2016,1,0
"B4P8039",0,2017,2,1
"B4P8039",0,2018,3,2
"B4P8039",0,2019,4,2
"B4P8039",0,2020,5,2
"B4P8040",0,2016,1,0
"B4P8040",0,2017,2,1
"B4P8040",0,2018,3,2
"B4P8040",0,2019,4,2
"B4P8040",0,2020,5,2
"B4P8041",0,2016,1,0
"B4P8041",0,2017,2,1
"B4P8041",0,2018,3,2
"B4P8041",0,2019,4,2
"B4P8041",0,2020,5,2
"B4P8042",0,2016,1,0
"B4P8042",0,2017,2,1
"B4P8042",0,2018,3,2
"B4P8042",0,2019,4,2
"B4P8042",0,2020,5,2
"B4P8043",0,2016,1,0
"B4P8043",0,2017,2,1
"B4P8043",0,2018,3,2
"B4P8043",0,2019,4,2
"B4P8043",0,2020,5,2
"B4P8044",0,2016,1,0
"B4P8044",0,2017,2,1
"B4P8044",0,2018,3,2
"B4P8044",0,2019,4,2
"B4P8044",0,2020,5,2
"B4P8045",0,2016,1,0
"B4P8045",0,2017,2,1
"B4P8045",0,2018,3,2
"B4P8045",0,2019,4,2
"B4P8045",0,2020,5,2
"B4P8046",0,2016,1,0
"B4P8046",0,2017,2,1
"B4P8046",0,2018,3,2
"B4P8046",0,2019,4,2
"B4P8046",0,2020,5,2
"B4P8047",0,2016,1,0
"B4P8047",0,2017,2,1
"B4P8047",0,2018,3,2
"B4P8047",0,2019,4,2
"B4P8047",0,2020,5,2
"B4P8048",0,2016,1,0
"B4P8048",0,2017,2,1
"B4P8048",0,2018,3,2
"B4P8048",0,2019,4,2
"B4P8048",0,2020,5,2
"B4P8049",0,2016,1,0
"B4P8049",0,2017,2,1
"B4P8049",0,2018,3,2
"B4P8049",0,2019,4,2
"B4P8049",0,2020,5,2
"B4P8050",0,2016,1,0
"B4P8050",0,2017,2,1
"B4P8050",0,2018,3,2
"B4P8050",0,2019,4,2
"B4P8050",0,2020,5,2
"B4P8051",0,2016,1,0
"B4P8051",0,2017,2,1
"B4P8051",0,2018,3,2
"B4P8051",0,2019,4,2
"B4P8051",0,2020,5,2
"B4P8052",0,2016,1,0
"B4P8052",0,2017,2,1
"B4P8052",0,2018,3,2
"B4P8052",0,2019,4,2
"B4P8052",0,2020,5,2
"B4P8053",0,2016,1,0
"B4P8053",0,2017,2,1
"B4P8053",0,2018,3,2
"B4P8053",0,2019,4,2
"B4P8053",0,2020,5,2
"B4P8054",0,2016,1,0
"B4P8054",0,2017,2,1
"B4P8054",0,2018,3,2
"B4P8054",0,2019,4,2
"B4P8054",0,2020,5,2
"B4P8055",0,2016,1,0
"B4P8055",0,2017,2,1
"B4P8055",0,2018,3,2
"B4P8055",0,2019,4,2
"B4P8055",0,2020,5,2
"B4P8056",0,2016,1,0
"B4P8056",0,2017,2,1
"B4P8056",0,2018,3,2
"B4P8056",0,2019,4,2
"B4P8056",0,2020,5,2
"B4P8057",0,2016,1,0
"B4P8057",0,2017,2,1
"B4P8057",0,2018,3,2
"B4P8057",0,2019,4,2
"B4P8057",0,2020,5,2
"B4P8058",0,2016,1,0
"B4P8058",0,2017,2,1
"B4P8058",0,2018,3,2
"B4P8058",0,2019,4,2
"B4P8058",0,2020,5,2
"B4P8059",0,2016,1,0
"B4P8059",0,2017,2,1
"B4P8059",0,2018,3,2
"B4P8059",0,2019,4,2
"B4P8059",0,2020,5,2
"B4P8060",0,2016,1,0
"B4P8060",0,2017,2,1
"B4P8060",0,2018,3,2
"B4P8060",0,2019,4,2
"B4P8060",0,2020,5,2
"B4P8061",0,2016,1,0
"B4P8061",0,2017,2,1
"B4P8061",0,2018,3,2
"B4P8061",0,2019,4,2
"B4P8061",0,2020,5,2
"B4P8062",0,2016,1,0
"B4P8062",0,2017,2,1
"B4P8062",0,2018,3,2
"B4P8062",0,2019,4,2
"B4P8062",0,2020,5,2
"B4P8063",0,2016,1,0
"B4P8063",0,2017,2,1
"B4P8063",0,2018,3,2
"B4P8063",0,2019,4,2
"B4P8063",0,2020,5,2
"B4P8064",0,2016,1,0
"B4P8064",0,2017,2,1
"B4P8064",0,2018,3,2
"B4P8064",0,2019,4,2
"B4P8064",0,2020,5,2
"B4P8065",0,2016,1,0
"B4P8065",0,2017,2,1
"B4P8065",0,2018,3,2
"B4P8065",0,2019,4,2
"B4P8065",0,2020,5,2
"B4P8066",0,2016,1,0
"B4P8066",0,2017,2,1
"B4P8066",0,2018,3,2
"B4P8066",0,2019,4,2
"B4P8066",0,2020,5,2
"B4P8067",0,2016,1,0
"B4P8067",0,2017,2,1
"B4P8067",0,2018,3,2
"B4P8067",0,2019,4,2
"B4P8067",0,2020,5,2
"B4P8068",0,2016,1,0
"B4P8068",0,2017,2,1
"B4P8068",0,2018,3,2
"B4P8068",0,2019,4,2
"B4P8068",0,2020,5,2
"B4P8069",0,2016,1,0
"B4P8069",0,2017,2,1
"B4P8069",0,2018,3,2
"B4P8069",0,2019,4,2
"B4P8069",0,2020,5,2
"B4P8070",0,2016,1,0
"B4P8070",0,2017,2,1
"B4P8070",0,2018,3,2
"B4P8070",0,2019,4,2
"B4P8070",0,2020,5,2
"B4P8071",0,2016,1,0
"B4P8071",0,2017,2,1
"B4P8071",0,2018,3,2
"B4P8071",0,2019,4,2
"B4P8071",0,2020,5,2
"B4P8072",0,2016,1,0
"B4P8072",0,2017,2,1
"B4P8072",0,2018,3,2
"B4P8072",0,2019,4,2
"B4P8072",0,2020,5,2
"B4P8073",0,2016,1,0
"B4P8073",0,2017,2,1
"B4P8073",0,2018,3,2
"B4P8073",0,2019,4,2
"B4P8073",0,2020,5,2
"B4P8074",0,2016,1,0
"B4P8074",0,2017,2,1
"B4P8074",0,2018,3,2
"B4P8074",0,2019,4,2
"B4P8074",0,2020,5,2
"B4P8075",0,2016,1,0
"B4P8075",0,2017,2,1
"B4P8075",0,2018,3,2
"B4P8075",0,2019,4,2
"B4P8075",0,2020,5,2
"B4P8076",0,2016,1,0
"B4P8076",0,2017,2,1
"B4P8076",0,2018,3,2
"B4P8076",0,2019,4,2
"B4P8076",0,2020,5,2
"B4P8077",0,2016,1,0
"B4P8077",0,2017,2,1
"B4P8077",0,2018,3,2
"B4P8077",0,2019,4,2
"B4P8077",0,2020,5,2
"B4P8078",0,2016,1,0
"B4P8078",0,2017,2,1
"B4P8078",0,2018,3,2
"B4P8078",0,2019,4,2
"B4P8078",0,2020,5,2
"B4P8079",0,2016,1,0
"B4P8079",0,2017,2,1
"B4P8079",0,2018,3,2
"B4P8079",0,2019,4,2
"B4P8079",0,2020,5,2
"B4P8080",0,2016,1,0
"B4P8080",0,2017,2,1
"B4P8080",0,2018,3,2
"B4P8080",0,2019,4,2
"B4P8080",0,2020,5,2
"B4P8081",0,2016,1,0
"B4P8081",0,2017,2,1
"B4P8081",0,2018,3,2
"B4P8081",0,2019,4,2
"B4P8081",0,2020,5,2
"B4P8082",0,2016,1,0
"B4P8082",0,2017,2,1
"B4P8082",0,2018,3,2
"B4P8082",0,2019,4,2
"B4P8082",0,2020,5,2
"B4P8083",0,2016,1,0
"B4P8083",0,2017,2,1
"B4P8083",0,2018,3,2
"B4P8083",0,2019,4,2
"B4P8083",0,2020,5,2
"B4P8084",0,2016,1,0
"B4P8084",0,2017,2,1
"B4P8084",0,2018,3,2
"B4P8084",0,2019,4,2
"B4P8084",0,2020,5,2
"B4P8085",0,2016,1,0
"B4P8085",0,2017,2,1
"B4P8085",0,2018,3,2
"B4P8085",0,2019,4,2
"B4P8085",0,2020,5,2
"B4P8086",0,2016,1,0
"B4P8086",0,2017,2,1
"B4P8086",0,2018,3,2
"B4P8086",0,2019,4,2
"B4P8086",0,2020,5,2
"B4P8087",0,2016,1,0
"B4P8087",0,2017,2,1
"B4P8087",0,2018,3,2
"B4P8087",0,2019,4,2
"B4P8087",0,2020,5,2
"B4P8088",0,2016,1,0
"B4P8088",0,2017,2,1
"B4P8088",0,2018,3,2
"B4P8088",0,2019,4,2
"B4P8088",0,2020,5,2
"B4P8089",0,2016,1,0
"B4P8089",0,2017,2,1
"B4P8089",0,2018,3,2
"B4P8089",0,2019,4,2
"B4P8089",0,2020,5,2
"B4P8090",0,2016,1,0
"B4P8090",0,2017,2,1
"B4P8090",0,2018,3,2
"B4P8090",0,2019,4,2
"B4P8090",0,2020,5,2
"B4P8091",0,2016,1,0
"B4P8091",0,2017,2,1
"B4P8091",0,2018,3,2
"B4P8091",0,2019,4,2
"B4P8091",0,2020,5,2
"B4P8092",0,2016,1,0
"B4P8092",0,2017,2,1
"B4P8092",0,2018,3,2
"B4P8092",0,2019,4,2
"B4P8092",0,2020,5,2
"B4P8093",0,2016,1,0
"B4P8093",0,2017,2,1
"B4P8093",0,2018,3,2
"B4P8093",0,2019,4,2
"B4P8093",0,2020,5,2
"B4P8094",0,2016,1,0
"B4P8094",0,2017,2,1
"B4P8094",0,2018,3,2
"B4P8094",0,2019,4,2
"B4P8094",0,2020,5,2
"B4P8095",0,2016,1,0
"B4P8095",0,2017,2,1
"B4P8095",0,2018,3,2
"B4P8095",0,2019,4,2
"B4P8095",0,2020,5,2
"B4P8096",0,2016,1,0
"B4P8096",0,2017,2,1
"B4P8096",0,2018,3,2
"B4P8096",0,2019,4,2
"B4P8096",0,2020,5,2
"B4P8097",0,2016,1,0
"B4P8097",0,2017,2,1
"B4P8097",0,2018,3,2
"B4P8097",0,2019,4,2
"B4P8097",0,2020,5,2
"B4P8098",0,2016,1,0
"B4P8098",0,2017,2,1
"B4P8098",0,2018,3,2
"B4P8098",0,2019,4,2
"B4P8098",0,2020,5,2
"B4P8099",0,2016,1,0
"B4P8099",0,2017,2,1
"B4P8099",0,2018,3,2
"B4P8099",0,2019,4,2
"B4P8099",0,2020,5,2
"B4P8100",0,2016,1,0
"B4P8100",0,2017,2,1
"B4P8100",0,2018,3,2
"B4P8100",0,2019,4,2
"B4P8100",0,2020,5,2
"B4P8101",0,2016,1,0
"B4P8101",0,2017,2,1
"B4P8101",0,2018,3,2
"B4P8101",0,2019,4,2
"B4P8101",0,2020,5,2
"B4P8102",0,2016,1,0
"B4P8102",0,2017,2,1
"B4P8102",0,2018,3,2
"B4P8102",0,2019,4,2
"B4P8102",0,2020,5,2
"B4P8103",0,2016,1,0
"B4P8103",0,2017,2,1
"B4P8103",0,2018,3,2
"B4P8103",0,2019,4,2
"B4P8103",0,2020,5,2
"B4P8104",0,2016,1,0
"B4P8104",0,2017,2,1
"B4P8104",0,2018,3,2
"B4P8104",0,2019,4,2
"B4P8104",0,2020,5,2
"B4P8105",0,2016,1,0
"B4P8105",0,2017,2,1
"B4P8105",0,2018,3,2
"B4P8105",0,2019,4,2
"B4P8105",0,2020,5,2
"B4P8106",0,2016,1,0
"B4P8106",0,2017,2,1
"B4P8106",0,2018,3,2
"B4P8106",0,2019,4,2
"B4P8106",0,2020,5,2
"B4P8107",0,2016,1,0
"B4P8107",0,2017,2,1
"B4P8107",0,2018,3,2
"B4P8107",0,2019,4,2
"B4P8107",0,2020,5,2
"B4P8108",0,2016,1,0
"B4P8108",0,2017,2,1
"B4P8108",0,2018,3,2
"B4P8108",0,2019,4,2
"B4P8108",0,2020,5,2
"B4P8109",0,2016,1,0
"B4P8109",0,2017,2,1
"B4P8109",0,2018,3,2
"B4P8109",0,2019,4,2
"B4P8109",0,2020,5,2
"B4P8110",0,2016,1,0
"B4P8110",0,2017,2,1
"B4P8110",0,2018,3,2
"B4P8110",0,2019,4,2
"B4P8110",0,2020,5,2
"B4P8111",0,2016,1,0
"B4P8111",0,2017,2,1
"B4P8111",0,2018,3,2
"B4P8111",0,2019,4,2
"B4P8111",0,2020,5,2
"B4P8112",0,2016,1,0
"B4P8112",0,2017,2,1
"B4P8112",0,2018,3,2
"B4P8112",0,2019,4,2
"B4P8112",0,2020,5,2
"B4P8113",0,2016,1,0
"B4P8113",0,2017,2,1
"B4P8113",0,2018,3,2
"B4P8113",0,2019,4,2
"B4P8113",0,2020,5,2
"B4P8114",0,2016,1,0
"B4P8114",0,2017,2,1
"B4P8114",0,2018,3,2
"B4P8114",0,2019,4,2
"B4P8114",0,2020,5,2
"B4P8115",0,2016,1,0
"B4P8115",0,2017,2,1
"B4P8115",0,2018,3,2
"B4P8115",0,2019,4,2
"B4P8115",0,2020,5,2
"B4P8116",0,2016,1,0
"B4P8116",0,2017,2,1
"B4P8116",0,2018,3,2
"B4P8116",0,2019,4,2
"B4P8116",0,2020,5,2
"B4P8117",0,2016,1,0
"B4P8117",0,2017,2,1
"B4P8117",0,2018,3,2
"B4P8117",0,2019,4,2
"B4P8117",0,2020,5,2
"B4P8118",0,2016,1,0
"B4P8118",0,2017,2,1
"B4P8118",0,2018,3,2
"B4P8118",0,2019,4,2
"B4P8118",0,2020,5,2
"B4P8119",0,2016,1,0
"B4P8119",0,2017,2,1
"B4P8119",0,2018,3,2
"B4P8119",0,2019,4,2
"B4P8119",0,2020,5,2
"B4P8120",0,2016,1,0
"B4P8120",0,2017,2,1
"B4P8120",0,2018,3,2
"B4P8120",0,2019,4,2
"B4P8120",0,2020,5,2
"B4P8121",0,2016,1,0
"B4P8121",0,2017,2,1
"B4P8121",0,2018,3,2
"B4P8121",0,2019,4,2
"B4P8121",0,2020,5,2
"B4P8122",0,2016,1,0
"B4P8122",0,2017,2,1
"B4P8122",0,2018,3,2
"B4P8122",0,2019,4,2
"B4P8122",0,2020,5,2
"B4P8123",0,2016,1,0
"B4P8123",0,2017,2,1
"B4P8123",0,2018,3,2
"B4P8123",0,2019,4,2
"B4P8123",0,2020,5,2
"B4P8124",0,2016,1,0
"B4P8124",0,2017,2,1
"B4P8124",0,2018,3,2
"B4P8124",0,2019,4,2
"B4P8124",0,2020,5,2
"B4P8125",0,2016,1,0
"B4P8125",0,2017,2,1
"B4P8125",0,2018,3,2
"B4P8125",0,2019,4,2
"B4P8125",0,2020,5,2
"B4P8126",0,2016,1,0
"B4P8126",0,2017,2,1
"B4P8126",0,2018,3,2
"B4P8126",0,2019,4,2
"B4P8126",0,2020,5,2
"B4P8127",0,2016,1,0
"B4P8127",0,2017,2,1
"B4P8127",0,2018,3,2
"B4P8127",0,2019,4,2
"B4P8127",0,2020,5,2
"B4P8128",0,2016,1,0
"B4P8128",0,2017,2,1
"B4P8128",0,2018,3,2
"B4P8128",0,2019,4,2
"B4P8128",0,2020,5,2
"B4P8129",0,2016,1,0
"B4P8129",0,2017,2,1
"B4P8129",0,2018,3,2
"B4P8129",0,2019,4,2
"B4P8129",0,2020,5,2
"B4P8130",0,2016,1,0
"B4P8130",0,2017,2,1
"B4P8130",0,2018,3,2
"B4P8130",0,2019,4,2
"B4P8130",0,2020,5,2
"B4P8131",0,2016,1,0
"B4P8131",0,2017,2,1
"B4P8131",0,2018,3,2
"B4P8131",0,2019,4,2
"B4P8131",0,2020,5,2
"B4P8132",0,2016,1,0
"B4P8132",0,2017,2,1
"B4P8132",0,2018,3,2
"B4P8132",0,2019,4,2
"B4P8132",0,2020,5,2
"B4P8133",0,2016,1,0
"B4P8133",0,2017,2,1
"B4P8133",0,2018,3,2
"B4P8133",0,2019,4,2
"B4P8133",0,2020,5,2
"B4P8134",0,2016,1,0
"B4P8134",0,2017,2,1
"B4P8134",0,2018,3,2
"B4P8134",0,2019,4,2
"B4P8134",0,2020,5,2
"B4P8135",1,2017,1,1
"B4P8135",1,2018,2,2
"B4P8135",1,2019,3,2
"B4P8135",1,2020,4,2
"B4P8136",1,2017,1,1
"B4P8136",1,2018,2,2
"B4P8136",1,2019,3,2
"B4P8136",1,2020,4,2
"B4P8137",1,2017,1,1
"B4P8137",1,2018,2,2
"B4P8137",1,2019,3,2
"B4P8137",1,2020,4,2
"B4P8138",1,2017,1,1
"B4P8138",1,2018,2,2
"B4P8138",1,2019,3,2
"B4P8138",1,2020,4,2
"B4P8139",1,2017,1,1
"B4P8139",1,2018,2,2
"B4P8139",1,2019,3,2
"B4P8139",1,2020,4,2
"B4P8140",1,2017,1,1
"B4P8140",1,2018,2,2
"B4P8140",1,2019,3,2
"B4P8140",1,2020,4,2
"B4P8141",1,2017,1,1
"B4P8141",1,2018,2,2
"B4P8141",1,2019,3,2
"B4P8141",1,2020,4,2
"B4P8142",1,2017,1,1
"B4P8142",1,2018,2,2
"B4P8142",1,2019,3,2
"B4P8142",1,2020,4,2
"B4P8143",2,2017,1,2
"B4P8143",2,2018,2,2
"B4P8143",2,2019,3,2
"B4P8143",2,2020,4,2
"B4P8144",1,2017,1,1
"B4P8144",1,2018,2,2
"B4P8144",1,2019,3,2
"B4P8144",1,2020,4,2
"B4P8145",1,2017,1,1
"B4P8145",1,2018,2,2
"B4P8145",1,2019,3,2
"B4P8145",1,2020,4,2
"B4P8146",2,2017,1,2
"B4P8146",2,2018,2,2
"B4P8146",2,2019,3,2
"B4P8146",2,2020,4,2
"B4P8147",1,2017,1,1
"B4P8147",1,2018,2,2
"B4P8147",1,2019,3,2
"B4P8147",1,2020,4,2
"B4P8148",1,2017,1,1
"B4P8148",1,2018,2,2
"B4P8148",1,2019,3,2
"B4P8148",1,2020,4,2
"B4P8149",1,2017,1,1
"B4P8149",1,2018,2,2
"B4P8149",1,2019,3,2
"B4P8149",1,2020,4,2
"B4P8150",1,2017,1,1
"B4P8150",1,2018,2,2
"B4P8150",1,2019,3,2
"B4P8150",1,2020,4,2
"B4P8151",1,2017,1,1
"B4P8151",1,2018,2,2
"B4P8151",1,2019,3,2
"B4P8151",1,2020,4,2
"B4P8152",2,2017,1,2
"B4P8152",2,2018,2,2
"B4P8152",2,2019,3,2
"B4P8152",2,2020,4,2
"B4P8153",1,2017,1,1
"B4P8153",1,2018,2,2
"B4P8153",1,2019,3,2
"B4P8153",1,2020,4,2
"B4P8154",1,2017,1,1
"B4P8154",1,2018,2,2
"B4P8154",1,2019,3,2
"B4P8154",1,2020,4,2
"B4P8155",1,2017,1,1
"B4P8155",1,2018,2,2
"B4P8155",1,2019,3,2
"B4P8155",1,2020,4,2
"B4P8156",1,2017,1,1
"B4P8156",1,2018,2,2
"B4P8156",1,2019,3,2
"B4P8156",1,2020,4,2
"B4P8157",1,2017,1,1
"B4P8157",1,2018,2,2
"B4P8157",1,2019,3,2
"B4P8157",1,2020,4,2
"B4P8158",1,2017,1,1
"B4P8158",1,2018,2,2
"B4P8158",1,2019,3,2
"B4P8158",1,2020,4,2
"B4P8159",1,2017,1,1
"B4P8159",1,2018,2,2
"B4P8159",1,2019,3,2
"B4P8159",1,2020,4,2
"B4P8160",1,2017,1,1
"B4P8160",1,2018,2,2
"B4P8160",1,2019,3,2
"B4P8160",1,2020,4,2
"B4P8161",1,2017,1,1
"B4P8161",1,2018,2,2
"B4P8161",1,2019,3,2
"B4P8161",1,2020,4,2
"B4P8162",1,2017,1,1
"B4P8162",1,2018,2,2
"B4P8162",1,2019,3,2
"B4P8162",1,2020,4,2
"B4P8163",1,2017,1,1
"B4P8163",1,2018,2,2
"B4P8163",1,2019,3,2
"B4P8163",1,2020,4,2
"B4P8164",1,2017,1,1
"B4P8164",1,2018,2,2
"B4P8164",1,2019,3,2
"B4P8164",1,2020,4,2
"B4P8165",1,2017,1,1
"B4P8165",1,2018,2,2
"B4P8165",1,2019,3,2
"B4P8165",1,2020,4,2
"B4P8166",1,2017,1,1
"B4P8166",1,2018,2,2
"B4P8166",1,2019,3,2
"B4P8166",1,2020,4,2
"B4P8167",2,2017,1,2
"B4P8167",2,2018,2,2
"B4P8167",2,2019,3,2
"B4P8167",2,2020,4,2
"B4P8168",1,2017,1,1
"B4P8168",1,2018,2,2
"B4P8168",1,2019,3,2
"B4P8168",1,2020,4,2
"B4P8169",1,2017,1,1
"B4P8169",1,2018,2,2
"B4P8169",1,2019,3,2
"B4P8169",1,2020,4,2
"B4P8170",2,2017,1,2
"B4P8170",2,2018,2,2
"B4P8170",2,2019,3,2
"B4P8170",2,2020,4,2
"B4P8171",1,2017,1,1
"B4P8171",1,2018,2,2
"B4P8171",1,2019,3,2
"B4P8171",1,2020,4,2
"B4P8172",1,2017,1,1
"B4P8172",1,2018,2,2
"B4P8172",1,2019,3,2
"B4P8172",1,2020,4,2
"B4P8173",1,2017,1,1
"B4P8173",1,2018,2,2
"B4P8173",1,2019,3,2
"B4P8173",1,2020,4,2
"B4P8174",1,2017,1,1
"B4P8174",1,2018,2,2
"B4P8174",1,2019,3,2
"B4P8174",1,2020,4,2
"B4P8175",1,2017,1,1
"B4P8175",1,2018,2,2
"B4P8175",1,2019,3,2
"B4P8175",1,2020,4,2
"B4P8176",1,2017,1,1
"B4P8176",1,2018,2,2
"B4P8176",1,2019,3,2
"B4P8176",1,2020,4,2
"B4P8177",1,2017,1,1
"B4P8177",1,2018,2,2
"B4P8177",1,2019,3,2
"B4P8177",1,2020,4,2
"B4P8178",1,2017,1,1
"B4P8178",1,2018,2,2
"B4P8178",1,2019,3,2
"B4P8178",1,2020,4,2
"B4P8179",1,2017,1,1
"B4P8179",1,2018,2,2
"B4P8179",1,2019,3,2
"B4P8179",1,2020,4,2
"B4P8180",1,2017,1,1
"B4P8180",1,2018,2,2
"B4P8180",1,2019,3,2
"B4P8180",1,2020,4,2
"B4P8181",1,2017,1,1
"B4P8181",1,2018,2,2
"B4P8181",1,2019,3,2
"B4P8181",1,2020,4,2
"B4P8182",2,2017,1,2
"B4P8182",2,2018,2,2
"B4P8182",2,2019,3,2
"B4P8182",2,2020,4,2
"B4P8183",1,2017,1,1
"B4P8183",1,2018,2,2
"B4P8183",1,2019,3,2
"B4P8183",1,2020,4,2
"B4P8184",1,2017,1,1
"B4P8184",1,2018,2,2
"B4P8184",1,2019,3,2
"B4P8184",1,2020,4,2
"B4P8185",1,2017,1,1
"B4P8185",1,2018,2,2
"B4P8185",1,2019,3,2
"B4P8185",1,2020,4,2
"B4P8186",1,2017,1,1
"B4P8186",1,2018,2,2
"B4P8186",1,2019,3,2
"B4P8186",1,2020,4,2
"B4P8187",1,2017,1,1
"B4P8187",1,2018,2,2
"B4P8187",1,2019,3,2
"B4P8187",1,2020,4,2
"B4P8188",1,2017,1,1
"B4P8188",1,2018,2,2
"B4P8188",1,2019,3,2
"B4P8188",1,2020,4,2
"B4P8189",1,2017,1,1
"B4P8189",1,2018,2,2
"B4P8189",1,2019,3,2
"B4P8189",1,2020,4,2
"B4P8190",1,2017,1,1
"B4P8190",1,2018,2,2
"B4P8190",1,2019,3,2
"B4P8190",1,2020,4,2
"B4P8191",1,2017,1,1
"B4P8191",1,2018,2,2
"B4P8191",1,2019,3,2
"B4P8191",1,2020,4,2
"B4P8192",1,2017,1,1
"B4P8192",1,2018,2,2
"B4P8192",1,2019,3,2
"B4P8192",1,2020,4,2
"B4P8193",1,2017,1,1
"B4P8193",1,2018,2,2
"B4P8193",1,2019,3,2
"B4P8193",1,2020,4,2
"B4P8194",1,2017,1,1
"B4P8194",1,2018,2,2
"B4P8194",1,2019,3,2
"B4P8194",1,2020,4,2
"B4P8195",1,2017,1,1
"B4P8195",1,2018,2,2
"B4P8195",1,2019,3,2
"B4P8195",1,2020,4,2
"B4P8196",1,2017,1,1
"B4P8196",1,2018,2,2
"B4P8196",1,2019,3,2
"B4P8196",1,2020,4,2
"B4P8197",0,2017,1,0
"B4P8197",0,2018,2,1
"B4P8197",0,2019,3,2
"B4P8197",0,2020,4,2
"B4P8198",0,2017,1,0
"B4P8198",0,2018,2,1
"B4P8198",0,2019,3,2
"B4P8198",0,2020,4,2
"B4P8199",0,2017,1,0
"B4P8199",0,2018,2,1
"B4P8199",0,2019,3,2
"B4P8199",0,2020,4,2
"B4P8200",0,2017,1,0
"B4P8200",0,2018,2,1
"B4P8200",0,2019,3,2
"B4P8200",0,2020,4,2
"B4P8201",0,2016,1,0
"B4P8201",0,2017,2,1
"B4P8201",0,2018,3,2
"B4P8201",0,2019,4,2
"B4P8201",0,2020,5,2
"B4P8202",0,2016,1,0
"B4P8202",0,2017,2,1
"B4P8202",0,2018,3,2
"B4P8202",0,2019,4,2
"B4P8202",0,2020,5,2
"B4P8203",0,2016,1,0
"B4P8203",0,2017,2,1
"B4P8203",0,2018,3,2
"B4P8203",0,2019,4,2
"B4P8203",0,2020,5,2
"B4P8204",0,2016,1,0
"B4P8204",0,2017,2,1
"B4P8204",0,2018,3,2
"B4P8204",0,2019,4,2
"B4P8204",0,2020,5,2
"B4P8205",0,2016,1,0
"B4P8205",0,2017,2,1
"B4P8205",0,2018,3,2
"B4P8205",0,2019,4,2
"B4P8205",0,2020,5,2
"B4P8206",0,2016,1,0
"B4P8206",0,2017,2,1
"B4P8206",0,2018,3,2
"B4P8206",0,2019,4,2
"B4P8206",0,2020,5,2
"B4P8207",0,2016,1,0
"B4P8207",0,2017,2,1
"B4P8207",0,2018,3,2
"B4P8207",0,2019,4,2
"B4P8207",0,2020,5,2
"B4P8208",0,2016,1,0
"B4P8208",0,2017,2,1
"B4P8208",0,2018,3,2
"B4P8208",0,2019,4,2
"B4P8208",0,2020,5,2
"B4P8209",0,2016,1,0
"B4P8209",0,2017,2,1
"B4P8209",0,2018,3,2
"B4P8209",0,2019,4,2
"B4P8209",0,2020,5,2
"B4P8210",0,2016,1,0
"B4P8210",0,2017,2,1
"B4P8210",0,2018,3,2
"B4P8210",0,2019,4,2
"B4P8210",0,2020,5,2
"B4P8211",0,2016,1,0
"B4P8211",0,2017,2,1
"B4P8211",0,2018,3,2
"B4P8211",0,2019,4,2
"B4P8211",0,2020,5,2
"B4P8212",0,2016,1,0
"B4P8212",0,2017,2,1
"B4P8212",0,2018,3,2
"B4P8212",0,2019,4,2
"B4P8212",0,2020,5,2
"B4P8213",0,2016,1,0
"B4P8213",0,2017,2,1
"B4P8213",0,2018,3,2
"B4P8213",0,2019,4,2
"B4P8213",0,2020,5,2
"B4P8214",0,2016,1,0
"B4P8214",0,2017,2,1
"B4P8214",0,2018,3,2
"B4P8214",0,2019,4,2
"B4P8214",0,2020,5,2
"B4P8215",0,2016,1,0
"B4P8215",0,2017,2,1
"B4P8215",0,2018,3,2
