"ID","sex"
"B2X3471",2
"B2X3472",2
"B2X3473",1
"B2X3100",1
"B2X3301",2
"B2X3302",2
"B2X3303",1
"B2X3304",2
"B2X3305",2
"B2X3306",2
"B2X3307",2
"B2X3308",1
"B2X3309",2
"B2X3400",1
"B2X3594",1
"B2X3595",1
"B2X3596",1
"B2X3597",2
"X01017908",1
"B2X3095",1
"B2X3094",2
"B2X3155",1
"B2X3156",1
"B2X3157",2
"B2X3158",2
"B2X3159",2
"B2X3160",1
"B2X3161",2
"B2X3162",2
"B2X3163",1
"B2X3164",1
"B2X3500",1
"B2V8434",2
"X08019308",2
"X01019308",2
"X02019308",2
"X03019308",1
"X04019308",1
"X05019308",1
"X06019308",2
"X07019308",1
"X01019508",2
"X02019508",2
"X03019508",2
"X04019508",2
"X05019508",1
"X06019508",2
"X07019508",2
"X08019508",1
"X09019508",2
"B2X3073",2
"X01019708",1
"B2X3560",1
"B2X3561",2
"B2X3562",1
"B2X3563",2
"B2X3564",2
"B2X3565",1
"B2X3566",1
"B2X3567",2
"X01020008",2
"X02020008",2
"X03020008",1
"X04020008",2
"X05020008",2
"X06020008",1
"X07020008",1
"X08020008",2
"X09020008",1
"X10020008",2
"X11020008",1
"X01020608",2
"B2X3395",1
"B2X3396",1
"B2X3397",2
"B2X3398",1
"B2X3399",1
"B2X3598",1
"B2X3599",2
"B2X3600",1
"X01020808",1
"X02020808",1
"B2X3423",2
"B2X3424",1
"B2X3425",1
"B2X3426",1
"B2X3427",2
"B2X3428",2
"B2X3429",2
"B2X3430",1
"B2X3550",2
"B2X3551",1
"B2X3552",1
"B2X3553",2
"B2X3554",2
"B2X3555",1
"B2X3556",1
"B2X3557",2
"B2X3558",2
"B2X3559",1
"X01021008",1
"B2X3110",1
"B2X3111",2
"B2X3112",2
"B2X3113",1
"B2X3114",2
"B2X3115",2
"B2X3116",2
"B2X3117",2
"B2X3118",2
"B2X3091",1
"B2X3089",2
"B2X3165",2
"B2X3166",2
"B2X3167",2
"B2X3168",2
"B2X3169",2
"B2X3170",2
"B2X3171",1
"B2X3172",2
"B2X3173",1
"B2X3174",1
"X01022308",1
"X02022308",2
"X03022308",1
"X04022308",2
"X05022308",2
"X06022308",2
"X07022308",2
"X08022308",2
"X09022308",2
"X10022308",1
"B2X3074",1
"X01022508",1
"B2X3761",1
"B2X3762",2
"B2X3763",2
"B2X3764",2
"B2X3765",2
"B2X3766",2
"B2X3767",2
"B2X3768",1
"B2X3769",2
"B2X3076",2
"B2V8433",1
"B2X3752",2
"B2X3753",1
"B2X3754",2
"B2X3755",2
"B2X3756",2
"B2X3757",1
"B2X3758",1
"B2X3759",1
"B2X3760",1
"X01022708",1
"B2X3743",1
"B2X3744",1
"B2X3745",1
"B2X3746",2
"B2X3747",1
"B2X3748",1
"B2X3749",2
"B2X3750",2
"B2X3751",1
"B2X3494",2
"B2X3491",1
"X07023108",2
"X08023108",1
"X01023108",2
"X02023108",2
"X03023108",1
"X04023108",2
"X05023108",2
"X06023108",2
"B2V8436",1
"B2X3137",2
"B2X3138",1
"B2X3139",2
"B2X3140",1
"B2X3141",1
"B2X3142",2
"B2X3143",2
"B2X3144",1
"B2X3145",2
"B2X3146",2
"B2X3147",2
"B2X3131",1
"B2X3132",1
"B2X3133",2
"B2X3134",1
"B2X3135",1
"B2X3136",2
"X01024008",1
"B2X3496",2
"X01024208",2
"B2X3119",1
"B2X3120",2
"B2X3121",2
"B2X3122",2
"B2X3123",1
"B2X3124",1
"B2X3125",1
"B2X3126",2
"B2X3127",1
"B2X3128",2
"B2X3129",2
"B2X3130",1
"B2V8462",1
"X02024308",2
"B2X3288",2
"B2X3289",1
"B2X3290",1
"B2X3291",2
"B2X3292",1
"B2X3293",1
"X01024308",1
"B2X3096",2
"X02024608",1
"X03024608",1
"X04024608",1
"B2X3329",1
"B2X3330",1
"B2X3331",1
"B2X3332",1
"B2X3333",2
"B2X3334",1
"B2X3049",1
"B2X3046",2
"B2X3431",1
"B2X3432",1
"B2X3433",2
"B2X3434",2
"B2X3435",1
"B2X3436",1
"B2X3437",2
"B2X3438",1
"B2X3439",2
"B2X3440",2
"B2X3441",1
"B2X3082",2
"X01025208",1
"B2X3379",1
"B2X3380",1
"B2X3381",2
"B2X3382",1
"B2X3383",2
"B2X3384",2
"B2X3385",2
"B2X3047",2
"B2X3048",1
"B2X3442",2
"B2X3443",1
"B2X3444",2
"B2X3445",2
"B2X3446",2
"B2X3447",2
"B2X3448",1
"B2X3449",1
"B2X3450",1
"B2X3451",1
"B2X3039",2
"B2X3040",1
"B2X3220",2
"B2X3221",1
"B2X3222",1
"B2X3223",2
"B2X3224",2
"B2X3225",2
"B2X3226",2
"B2X3227",2
"B2X3228",1
"B2X3229",1
"B2X3069",2
"B2X3071",1
"B2X3733",2
"B2X3734",1
"B2X3735",1
"B2X3736",1
"B2X3737",1
"B2X3738",2
"B2X3739",2
"B2X3740",1
"B2X3741",1
"B2X3742",2
"B2X3277",1
"B2X3278",1
"B2X3279",1
"B2X3280",2
"B2X3281",1
"B2X3282",2
"B2X3283",2
"B2X3284",1
"B2X3285",1
"B2X3286",1
"B2X3287",1
"X01026608",1
"X02026608",1
"X03026608",2
"X04026608",1
"B2X3183",2
"B2X3184",2
"B2X3185",2
"B2X3186",1
"B2X3187",1
"B2X3188",1
"B2X3189",1
"B2X3190",2
"B2V8469",2
"B2X3175",2
"B2X3176",1
"B2X3177",1
"B2X3178",1
"B2X3179",1
"B2X3180",2
"B2X3181",2
"B2X3182",2
"X01026708",1
"X09026908",1
"X01026908",2
"X02026908",2
"X03026908",1
"X04026908",1
"X05026908",2
"X06026908",2
"X07026908",2
"X08026908",1
"B2X3045",1
"B2X3043",2
"B2X3707",2
"B2X3708",1
"B2X3709",1
"B2X3710",2
"B2X3711",1
"B2X3712",1
"B2X3713",1
"B2X3714",1
"B2X3066",2
"B2X3501",1
"B2X3502",1
"B2X3503",2
"B2X3504",1
"B2X3505",1
"B2X3506",1
"B2X3507",2
"B2X3508",2
"B2V8432",1
"B2V8435",1
"B2V8437",1
"B2V8438",2
"B2V8441",2
"B2V8442",2
"B2V8443",1
"B2V8444",1
"B2V8445",1
"B2V8447",1
"B2V8448",1
"B2V8449",1
"B2V8450",1
"B2V8451",1
"B2V8452",1
"B2V8453",1
"B2V8454",1
"B2V8455",2
"B2V8456",2
"B2V8457",2
"B2V8458",2
"B2V8459",1
"B2V8460",2
"B2V8461",1
"B2V8463",2
"B2V8464",2
"B2V8466",1
"B2V8467",2
"B2V8468",2
"B2V8470",1
"B2V8471",1
"B2V8472",2
"B2V8473",2
"B2V8440",1
"B1P5980",2
"B2X3651",2
"X01000109",1
"X02000109",1
"X03000109",2
"X04000109",1
"X05000109",1
"X06000109",1
"X07000109",2
"X08000109",2
"X09000109",2
"X10000109",2
"X11000109",1
"B2X3663",2
"B2X4399",2
"B2X4400",1
"B2X4088",2
"X01000609",1
"X02000609",1
"X01001009",2
"X02001009",2
"X03001009",1
"X04001009",2
"X05001009",1
"X06001009",1
"X07001009",1
"X08001009",1
"X09001009",1
"X10001009",2
"X11001009",1
"X12001009",1
"B2X3027",1
"B2X4408",2
"B2X4409",1
"B2X4410",1
"B2X4411",2
"B2X4412",2
"B2X4413",1
"B2X4414",1
"B2X4415",1
"B2X4416",1
"B2X4417",2
"B2X4418",2
"X01001109",1
"B2X3630",2
"B2X4123",2
"B2X4124",2
"B2X4125",1
"B2X4126",2
"B2X4127",2
"B2X4128",2
"B2X4129",2
"B2X4130",2
"B2X4131",2
"B2X4132",1
"B2X4133",1
"X01001709",2
"B2X3623",2
"B2X3894",1
"B2X4115",1
"B2X4116",2
"B2X4117",2
"B2X4118",2
"B2X4119",2
"B2X4120",2
"B2X4121",2
"B2X4122",2
"X01002109",1
"X02002109",2
"B2X4070",1
"B2X4072",2
"B2X4073",1
"B2X4074",1
"B2X4075",2
"B2X4076",1
"B2X4077",2
"B2X4078",2
"B2X4089",1
"B2X3492",1
"B2X4472",2
"B2X4473",2
"B2X4474",1
"B2X4475",2
"B2X4476",1
"B2X4477",1
"B2X4478",1
"B2X4479",1
"B2X4480",1
"X01002709",2
"B2X4430",2
"B2X4431",1
"B2X4432",2
"B2X4433",2
"B2X4434",1
"B2X4435",2
"B2X4436",1
"B2X4437",1
"B2X4438",2
"B2X4439",1
"B2X4440",2
"X01003109",2
"X02003109",1
"X03003109",1
"X04003109",1
"X05003109",1
"X06003109",1
"X07003109",1
"X08003109",2
"X01003409",2
"X02003409",1
"X03003409",1
"X04003409",1
"B2X4441",1
"B2X4442",1
"B2X4443",2
"B2X4444",1
"B2X4445",1
"B2X4446",2
"B2X4447",1
"B2X4448",1
"B2X4449",1
"B2X4450",2
"X01003909",1
"X01004209",2
"X02004209",1
"X03004209",2
"X04004209",2
"X05004209",2
"X06004209",2
"X07004209",1
"X08004209",2
"X09004209",1
"X10004209",2
"X11004209",1
"X12004209",1
"X13004209",2
"X14004209",2
"B2X4227",1
"B2X4228",2
"B2X4229",1
"B2X4230",2
"B2X4231",1
"B2X4232",2
"B2X4233",1
"B2X4234",2
"B2X4235",1
"B2X4236",2
"B2X4237",1
"X01004809",2
"X02004809",1
"B2X4315",1
"B2X4316",1
"B2X4317",2
"B2X4318",1
"B2X4319",1
"X01005909",1
"X02005909",1
"X03005909",2
"X04005909",2
"B2X4419",2
"B2X4420",2
"B2X4421",2
"B2X4422",2
"B2X4423",2
"B2X4424",2
"B2X4425",2
"B2X4426",1
"B2X4427",2
"B2X4428",1
"B2X4429",1
"B2X3639",2
"B2X4306",1
"B2X4307",2
"B2X4308",2
"B2X4309",2
"B2X4310",1
"B2X4311",2
"B2X4312",2
"B2X4313",1
"B2X4314",1
"B2X4134",2
"B2X4135",1
"B2X4136",2
"B2X4137",2
"B2X4138",2
"B2X4139",1
"B2X4140",1
"B2X4141",1
"B2X4142",2
"B2X4143",2
"B2X4144",2
"B2X4145",2
"B2X3021",1
"B2X3611",2
"B2X3612",1
"B2X3613",1
"B2X3614",2
"B2X3615",2
"B2X3616",1
"B2X3617",2
"B2X3618",1
"B2X3619",1
"X01007909",1
"B2X4401",1
"B2X4402",1
"B2X4403",2
"B2X4404",2
"B2X4405",2
"B2X4406",2
"B2X4407",2
"B2X3664",2
"B2X3665",1
"B2X3666",2
"B2X3667",2
"B2X3668",1
"B2X3896",1
"B2X4216",1
"B2X4217",2
"B2X4218",1
"B2X4219",1
"B2X4220",1
"B2X4221",1
"B2X4222",2
"B2X4223",1
"B2X4224",1
"B2X4225",2
"B2X4226",2
"X01008609",1
"B2X3622",2
"B2X4107",2
"B2X4108",1
"B2X4109",1
"B2X4110",1
"B2X4111",2
"B2X4112",1
"B2X4113",1
"B2X4114",1
"B2X4238",2
"B2X4239",1
"B2X4240",1
"B2X4241",2
"B2X4242",2
"B2X4243",2
"B2X4244",1
"B2X4245",2
"B2X4246",1
"B2X4247",2
"B2X4146",1
"B2X4147",1
"B2X4148",1
"B2X4149",2
"B2X4150",1
"B2X4151",2
"B2X4152",2
"B2X4153",2
"B2X4154",1
"X02010209",1
"B2X3897",1
"B2X4330",1
"B2X4331",1
"B2X4332",1
"B2X4333",2
"B2X4334",1
"B2X4335",1
"B2X4336",2
"B2X4337",2
"B2X4338",1
"B2X4339",1
"B2X4340",2
"X01010409",1
"B2X3020",1
"B2X3814",1
"B2X3815",2
"B2X3816",1
"B2X3817",1
"B2X3818",2
"B2X3819",2
"B2X3820",2
"B2X3821",1
"B2X3822",1
"B2X3823",2
"B2X3824",1
"B2X3640",1
"B2X3642",2
"B2X4320",2
"B2X4321",1
"B2X4322",1
"B2X4323",1
"B2X4324",1
"B2X4325",2
"B2X4326",2
"B2X4327",1
"B2X4328",2
"B2X4329",1
"X01011409",1
"B2X3631",2
"B2X4155",2
"B2X4156",2
"B2X4158",2
"B2X4159",2
"B2X4160",1
"B2X4161",1
"B2X4162",2
"B2X4163",1
"B2X4164",2
"B2X4165",2
"B2X4166",1
"B2X4167",1
"B2X4168",2
"B2X3653",2
"B2X4029",2
"B2X4030",2
"B2X4031",1
"B2X4032",1
"B2X4033",1
"B2X4034",2
"B2X4035",2
"B2X4036",2
"B2X4037",1
"B2X4038",2
"B2X4039",1
"X01012709",1
"B2X4341",2
"B2X4342",1
"B2X4343",1
"B2X4344",1
"B2X4345",2
"B2X4346",2
"B2X4347",1
"B2X4348",1
"B2X4349",1
"B2X4350",2
"B2X3633",2
"B2X3632",1
"B2X4178",2
"B2X4179",1
"B2X4180",1
"B2X4181",1
"B2X4182",2
"B2X4183",1
"B2X4184",2
"B2X4185",2
"B2X4186",1
"B2X4187",1
"B2X3681",1
"B2X3682",1
"B2X3683",1
"B2X3684",2
"B2X3685",1
"B2X3686",1
"B2X3687",2
"B2X3688",1
"B2X3689",2
"B2X3690",1
"B2X3691",1
"X01014209",1
"X02014209",1
"B2X3028",1
"B2X3886",1
"B2X3887",2
"B2X3888",1
"B2X3889",2
"B2X3890",1
"B2X3891",1
"B2X3892",2
"B2X3893",2
"X01014309",2
"X02014309",2
"X01014509",1
"X02014509",2
"B2X3023",1
"B2X4169",2
"B2X4170",1
"B2X4171",1
"B2X4172",1
"B2X4173",2
"B2X4174",2
"B2X4175",1
"B2X4176",1
"B2X4177",2
"B2X3895",1
"B2X3022",2
"B2X4040",1
"B2X4041",2
"B2X4042",1
"B2X4043",1
"B2X4044",1
"B2X4045",1
"B2X4046",2
"B2X4047",2
"B2X4048",2
"B2X4049",2
"B2X4248",1
"B2X4249",2
"B2X4250",2
"B2X4251",1
"B2X4252",1
"B2X4253",2
"B2X4254",2
"X01016209",2
"X02016209",2
"X03016209",1
"X04016209",2
"B2X3655",2
"B2X3654",1
"B2X4050",2
"B2X4051",1
"B2X4052",1
"B2X4053",1
"B2X4054",2
"B2X4055",1
"B2X4056",1
"B2X4057",1
"B2X4058",1
"B2X4059",1
"B2X3931",2
"B2X3621",1
"B2X4296",1
"B2X4297",2
"B2X4298",1
"B2X4299",2
"B2X4300",1
"B2X4101",2
"B2X4102",2
"B2X4103",2
"B2X4104",2
"B2X4105",1
"B2X4106",2
"X02017009",2
"B2X3030",1
"B2X4363",1
"B2X4364",1
"B2X4365",1
"B2X4366",1
"B2X4367",2
"B2X4368",1
"B2X4369",2
"B2X4370",2
"B2X4371",1
"B2X4372",2
"X01017809",2
"B2X3641",2
"B2X4351",2
"B2X4352",1
"B2X4353",1
"B2X4354",1
"B2X4355",1
"B2X4356",1
"B2X4357",1
"B2X4358",1
"B2X4359",2
"B2X4360",2
"B2X4361",1
"B2X4362",1
"B2X3804",2
"B2X3805",1
"B2X3806",2
"B2X3807",1
"B2X3808",2
"B2X3809",2
"B2X3810",1
"B2X3811",1
"B2X3812",2
"B2X3813",1
"X01018609",1
"X02018609",1
"B2X4201",2
"B2X4202",2
"B2X4203",2
"B2X4204",2
"B2X4205",1
"B2X3801",2
"B2X3802",1
"B2X3803",2
"X01019109",NA
"X02019109",NA
"X03019109",1
"B2X3669",1
"B2X3670",1
"B2X3671",2
"B2X3672",2
"B2X3673",2
"B2X3674",2
"B2X3675",1
"B2X3676",1
"B2X3677",1
"B2X3678",2
"B2X3679",1
"B2X3680",1
"B2X3019",2
"B2X3693",1
"B2X3694",2
"B2X3695",1
"B2X3696",2
"B2X3697",2
"X01020709",2
"B2X4255",1
"B2X4256",1
"B2X4257",1
"B2X4258",1
"B2X4259",2
"B2X4260",2
"B2X4261",1
"B2X4262",2
"B2X4263",2
"B2X4264",1
"B2X4265",1
"B2X3702",2
"B2X4266",1
"B2X4267",2
"B2X4268",1
"B2X4269",1
"B2X4270",1
"B2X4271",2
"B2X4272",2
"B2X4273",1
"B2X4274",1
"B2X4275",2
"B2X4276",2
"X01021709",NA
"B2X4090",2
"B2X4091",1
"B2X4092",1
"B2X4093",1
"B2X4094",2
"B2X4095",2
"B2X4096",1
"B2X4097",1
"B2X4098",2
"B2X4099",2
"B2X4100",1
"B2X4286",1
"B2X4287",1
"B2X4288",1
"B2X4289",2
"B2X4290",1
"B2X4291",2
"B2X4292",2
"B2X4293",2
"B2X4294",2
"B2X4295",2
"X01022509",1
"X02022509",2
"X03022509",1
"X04022509",2
"X05022509",2
"X06022509",1
"X07022509",1
"X08022509",1
"B2X3652",2
"B2X4392",1
"B2X4393",2
"B2X4394",1
"B2X4395",1
"B2X4396",2
"B2X4397",2
"B2X4398",2
"X01023409",2
"X02023409",2
"X03023409",2
"B2X3656",2
"B2X4060",2
"B2X4061",2
"B2X4062",1
"B2X4063",1
"B2X4064",2
"B2X4065",1
"B2X4066",2
"B2X4067",2
"B2X4068",1
"B2X4069",2
"B2X3701",1
"B2X4277",1
"B2X4278",1
"B2X4279",2
"B2X4280",1
"B2X4281",2
"B2X4282",1
"B2X4283",2
"B2X4284",1
"B2X4285",1
"X01024209",2
"B2X4451",2
"B2X4452",1
"B2X4453",1
"B2X4454",1
"B2X4455",1
"B2X4456",1
"B2X4457",1
"B2X4458",2
"B2X4459",1
"B2X4460",2
"B2X4461",2
"B2X3644",2
"B2X3643",1
"B2X4011",1
"B2X4012",1
"B2X4013",1
"B2X4014",1
"B2X4015",1
"B2X4016",1
"B2X4017",2
"B2X4018",2
"B2X4019",2
"B2X4020",2
"B2X4021",1
"B2X4022",2
"B2X4023",1
"B2X4024",2
"B2X4025",2
"B2X4026",2
"B2X4027",1
"B2X4028",2
"X01025409",2
"B2X3026",1
"B2X3634",2
"B2X4188",1
"B2X4189",1
"B2X4190",1
"B2X4191",2
"B2X4192",1
"B2X4193",2
"B2X4194",1
"B2X4195",2
"B2X4196",2
"X01025609",2
"B2X3025",2
"B2X3960",1
"B2X4382",1
"B2X4383",1
"B2X4384",1
"B2X4385",1
"B2X4386",2
"B2X4387",1
"B2X4388",2
"B2X4389",1
"B2X4390",2
"B2X4391",1
"X01025809",1
"B2X4197",2
"B2X4198",2
"B2X4199",2
"B2X4200",1
"B2X4301",2
"B2X4302",2
"B2X4303",2
"B2X4304",2
"B2X4305",2
"B2X4373",2
"B2X4374",1
"B2X4375",2
"B2X4376",2
"B2X4377",1
"B2X4378",1
"B2X4379",1
"B2X4380",2
"B2X4381",2
"X01026309",2
"X02026309",1
"X03026309",1
"B2X4206",2
"B2X4207",2
"B2X4208",2
"B2X4209",1
"B2X4210",2
"B2X4211",2
"B2X4212",1
"B2X4213",2
"B2X4214",2
"B2X4215",1
"X01027709",1
"B2X3207",1
"B2X3205",2
"B2X3635",1
"B2X3636",1
"B2X3206",2
"B2X3204",1
"B2X3661",2
"B2X3659",1
"X01029509",2
"B2X3660",1
"B2X3624",2
"B2X3625",1
"B2X3637",1
"B2X3645",2
"B2X3705",2
"B2X3209",1
"X01033409",1
"B2X3626",2
"B2X3628",2
"B2X3627",1
"B2X3650",1
"B2X3646",2
"B2X3649",1
"B2X3648",2
"B2X3647",1
"B2X3203",2
"B2X4080",2
"B2X3620",1
"B2X3202",2
"B2X3692",2
"B2X3638",1
"B2X3629",2
"B2X3201",1
"B2X3662",2
"B2X3208",2
"B2X4079",1
"B2X3704",1
"B2X3703",2
"B2X3657",2
"B2X3024",1
"B2X3956",1
"B2X3957",1
"B2X3958",1
"B2X3959",2
"B2X3898",1
"B2X3900",1
"B2X3899",1
"B2X3955",1
"B2X3953",1
"B2X3954",1
"B2X4004",2
"B2X3831",1
"B2A7682",1
"B2X3950",1
"B2X3951",1
"B2X3952",1
"B1V5069",1
"B2X3948",2
"B2X3949",1
"B2V8712",2
"B2V8727",1
"B2V8728",1
"B2V8729",1
"B2V8730",2
"B2V8731",1
"B2V8732",2
"B2V8733",2
"B2V8734",1
"B2V8735",2
"B2X3922",2
"X01000310",2
"X02000310",2
"X03000310",2
"X04000310",1
"X05000310",1
"X06000310",1
"X07000310",2
"X08000310",2
"X09000310",2
"X10000310",2
"X11000310",1
"B2V8707",2
"B2X4683",1
"B2X4684",2
"B2X4685",1
"B2X4686",2
"B2X4687",2
"B2X4688",2
"B2X4689",1
"B2X4690",2
"B2X4691",1
"B2X4692",1
"X01000410",2
"B2X4504",2
"B2X4505",1
"B2X4506",1
"B2X4507",1
"B2X4508",1
"B2X4509",1
"B2X4510",1
"B2X4511",1
"B2X4512",2
"X01000710",1
"B2V8956",1
"B2V8957",1
"B2V8958",1
"B2V8959",2
"B2V8901",2
"B2V8902",2
"B2V8903",1
"B2V8904",1
"B2V8905",1
"B2V8906",1
"B2V8907",2
"B2V8908",2
"B2V8717",2
"B2X4865",2
"B2X4866",1
"B2X4867",2
"B2X4868",1
"B2X4869",1
"B2X4870",1
"B2X4871",2
"B2X4872",2
"B2X4873",1
"X01003110",1
"X02003110",1
"X01003210",2
"X02003210",1
"B2X4693",2
"B2X4694",1
"B2X4695",2
"B2X4696",1
"B2X4697",2
"B2X4698",2
"X01003310",2
"X02003310",1
"X03003310",2
"X05003310",1
"X01003610",2
"X02003610",1
"X03003610",2
"X04003610",1
"X05003610",2
"X06003610",2
"X07003610",2
"B2V8800",1
"B2V8909",1
"B2V8910",2
"B2V8911",2
"B2V8912",2
"B2V8913",1
"B2V8914",1
"B2V8915",1
"B2V8916",2
"B2X3851",2
"X01004510",1
"X02004510",2
"X03004510",2
"X04004510",2
"X05004510",2
"X06004510",2
"X07004510",1
"X08004510",1
"X09004510",2
"X10004510",1
"X11004510",2
"B2X4883",1
"B2X4884",2
"X01004710",2
"X02004710",1
"B2X3001",1
"B2X3002",2
"B2X3003",2
"B2X3004",1
"B2X3005",2
"B2X3006",2
"B2X3008",2
"B2X3009",2
"B2X3010",2
"X01005010",1
"B2V8946",2
"B2V8947",1
"B2V8948",2
"B2V8949",2
"B2V8950",1
"B2V8951",2
"B2V8952",1
"B2V8953",2
"B2V8954",1
"B2V8955",1
"B2X3944",2
"X01005510",1
"X02005510",2
"X03005510",2
"X04005510",2
"X05005510",1
"X06005510",2
"X07005510",2
"X08005510",2
"X09005510",2
"B2V8917",2
"B2V8918",2
"B2V8919",1
"B2V8920",2
"B2V8921",1
"B2V8922",2
"B2V8923",2
"X01005910",1
"X02005910",1
"X03005910",1
"B2X4648",2
"B2X4649",2
"B2X4650",1
"B2X4651",2
"B2X4652",2
"B2X4653",2
"B2X4654",1
"B2X4655",1
"B2X4656",1
"X01006310",2
"B2V8797",1
"B2X4543",1
"B2X4544",2
"B2X4545",2
"B2X4546",2
"B2X4547",1
"B2X4548",1
"B2X4549",2
"B2X4550",2
"B2X4579",1
"B2X4580",1
"B2X4581",1
"B2X4582",2
"B2X4583",2
"B2X4584",2
"B2X4585",1
"X01007210",1
"B2V8796",1
"B2V8710",2
"B2X4570",1
"B2X4571",2
"B2X4572",1
"B2X4573",2
"B2X4574",1
"B2X4575",2
"B2X4576",1
"B2X4577",2
"B2X4578",2
"B2V8714",2
"X01007510",2
"X02007510",1
"X03007510",2
"X04007510",2
"X05007510",1
"X06007510",1
"X07007510",2
"X08007510",2
"B2X4727",1
"B2X4728",1
"B2X4729",2
"B2X4730",2
"B2X4731",1
"B2X4732",2
"B2X4733",2
"B2X4734",2
"B2X3930",2
"B2X3933",1
"B2X4701",2
"B2X4702",2
"B2X4703",1
"B2X4704",1
"B2X4705",1
"B2X4706",2
"B2X4707",2
"B2X4708",2
"B2X4709",1
"X01007810",1
"B2X3011",2
"B2X3012",1
"B2X3013",1
"B2X3014",1
"B2X3015",1
"B2X3016",2
"B2X3017",2
"B2X3018",1
"X01008110",1
"B2X4768",1
"B2X4769",1
"B2X4770",2
"B2X4771",2
"B2X4772",2
"B2X4773",1
"B2X4774",2
"B2X4775",1
"X01009510",1
"X02009510",1
"X03009510",1
"X04009510",2
"X05009510",1
"X06009510",2
"X07009510",2
"X08009510",2
"X09009510",2
"B2X3926",1
"B2X3927",2
"B2X4657",2
"B2X4658",2
"B2X4659",2
"B2X4660",2
"B2X4662",1
"B2X4663",2
"B2X4664",1
"B2X4665",2
"B2A7698",2
"B2X3932",1
"B2V8939",1
"B2V8940",2
"B2V8941",1
"B2V8942",2
"B2V8943",1
"B2V8944",2
"B2V8945",2
"B2X3700",2
"B2X4520",1
"B2X4521",1
"B2X4522",1
"B2X4523",1
"B2X4524",2
"B2X4525",2
"B2X4526",1
"B2X4527",1
"B2X4528",1
"B2X4529",1
"B2X4761",2
"B2X4762",1
"B2X4763",1
"B2X4764",1
"B2X4765",1
"B2X4766",2
"B2X4767",2
"X01010910",2
"B2X4551",2
"B2X4552",2
"B2X4553",2
"B2X4554",1
"B2X4555",2
"B2X4556",1
"B2X4557",1
"B2X4558",1
"B2X4559",1
"B2X4560",2
"B2X4561",1
"X01011010",2
"B2V8004",1
"X01011610",1
"X02011610",1
"X03011610",2
"X04011610",1
"X05011610",2
"X06011610",2
"X07011610",1
"B2X4874",1
"B2X4875",2
"B2X4876",2
"B2X4877",1
"B2X4878",2
"B2X4879",1
"B2X4880",1
"B2X4881",2
"B2X4882",1
"B2V8798",2
"B2X4530",2
"B2X4531",2
"B2X4532",1
"B2X4533",2
"B2X4534",1
"B2X4535",1
"B2X4536",2
"B2X4537",1
"B2X4538",2
"B2X4539",2
"B2V8718",2
"B2V8719",1
"B2V8720",2
"B2V8721",1
"B2V8722",1
"B2V8723",2
"B2V8724",2
"B2V8725",2
"B2V8726",1
"B2X3901",2
"B2X3902",1
"B2X3903",1
"B2X3904",1
"B2X3905",1
"B2X3906",1
"B2X4595",1
"B2X4596",2
"B2X4597",2
"B2X3943",1
"B2X4735",1
"B2X4736",1
"B2X4737",1
"B2X4738",1
"B2X4739",1
"B2X4740",1
"X01012610",2
"X02012610",1
"B2V8495",1
"B2V8709",2
"B2X4856",2
"B2X4857",1
"B2X4858",2
"B2X4859",1
"B2X4860",2
"B2X4861",1
"B2X4862",2
"B2X4863",2
"B2X4864",2
"X01013410",1
"X02013410",1
"X03013410",1
"X04013410",2
"X05013410",1
"X06013410",1
"X07013410",1
"X08013410",2
"X09013410",2
"X10013410",2
"X11013410",2
"B2X4785",1
"B2X4786",2
"B2X4787",2
"B2X4788",2
"B2X4789",2
"B2X4790",2
"B2X4791",1
"B2X4792",2
"B2X4776",2
"B2X4777",2
"B2X4778",2
"B2X4779",1
"B2X4780",2
"B2X4781",2
"B2X4782",1
"B2X4783",1
"B2X4784",2
"X01013710",1
"B2V8493",2
"B2X4513",2
"B2X4514",2
"B2X4515",1
"B2X4516",2
"B2X4517",1
"B2X4518",1
"B2X4519",1
"X01013810",1
"X02013810",1
"B2X4793",1
"B2X4794",1
"B2X4795",1
"B2X4796",2
"B2X4797",1
"B2X4798",1
"B2X4799",2
"B2X4800",1
"X01014210",2
"B2X3946",2
"B2X3945",1
"X01014410",1
"X02014410",2
"X03014410",2
"X04014410",1
"X05014410",1
"X06014410",2
"X07014410",2
"X08014410",1
"X09014410",2
"B2X4466",1
"B2X4801",2
"B2X4802",1
"B2X4803",1
"B2X4804",2
"B2X4805",1
"X01014610",1
"B2V8028",1
"B2X4666",2
"B2X4667",1
"B2X4668",1
"B2X4669",2
"B2X4670",1
"B2X4671",2
"B2X4672",2
"B2X4673",2
"B2X4674",2
"B2X3925",2
"B2X4675",2
"B2X4676",2
"B2X4677",1
"B2X4678",2
"B2X4679",2
"B2X4680",1
"B2X4681",2
"B2X4682",2
"X01015010",1
"B2V8706",1
"B2V8713",2
"B2X4850",1
"B2X4851",1
"B2X4852",2
"B2X4853",1
"B2X4854",2
"B2X4855",2
"B2X3923",2
"B2X3924",1
"B2X3907",1
"B2X3908",1
"B2X3909",1
"B2X3910",1
"B2X3911",1
"B2X3912",2
"B2X3913",1
"B2X3914",2
"B2X3915",1
"B2X3916",1
"X01015410",1
"B2V8995",2
"B2V8996",1
"B2V8997",1
"B2V8998",2
"B2V8999",2
"B2X4501",1
"B2X4502",2
"B2X4503",2
"B2X3935",2
"B2X4806",2
